ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,perc_diff
Regionali Speciali,Bobbio,Piacenza,Emilia-Romagna,1742,1651,3393,12.97,26.45,440,2024-11-17,12:00,0,-13.48
Regionali Speciali,Bobbio,Piacenza,Emilia-Romagna,1742,1651,3393,28.03,54.11,951,2024-11-17,19:00,1,-26.08
Regionali Speciali,Bobbio,Piacenza,Emilia-Romagna,1742,1651,3393,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bobbio,Piacenza,Emilia-Romagna,1742,1651,3393,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,2987,2999,5986,9.19,21.6,550,2024-11-17,12:00,0,-12.41
Regionali Speciali,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,2987,2999,5986,23.97,52.02,1435,2024-11-17,19:00,1,-28.05
Regionali Speciali,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,2987,2999,5986,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Borgonovo Val Tidone,Piacenza,Emilia-Romagna,2987,2999,5986,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cadeo,Piacenza,Emilia-Romagna,2321,2300,4621,10.21,24.98,472,2024-11-17,12:00,0,-14.77
Regionali Speciali,Cadeo,Piacenza,Emilia-Romagna,2321,2300,4621,25.04,57.83,1157,2024-11-17,19:00,1,-32.79
Regionali Speciali,Cadeo,Piacenza,Emilia-Romagna,2321,2300,4621,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cadeo,Piacenza,Emilia-Romagna,2321,2300,4621,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Calendasco,Piacenza,Emilia-Romagna,998,1023,2021,10.14,22.62,205,2024-11-17,12:00,0,-12.48
Regionali Speciali,Calendasco,Piacenza,Emilia-Romagna,998,1023,2021,27.12,57.95,548,2024-11-17,19:00,1,-30.83
Regionali Speciali,Calendasco,Piacenza,Emilia-Romagna,998,1023,2021,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Calendasco,Piacenza,Emilia-Romagna,998,1023,2021,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Caorso,Piacenza,Emilia-Romagna,1913,1914,3827,11.5,23.71,440,2024-11-17,12:00,0,-12.21
Regionali Speciali,Caorso,Piacenza,Emilia-Romagna,1913,1914,3827,26.13,55.34,1000,2024-11-17,19:00,1,-29.21
Regionali Speciali,Caorso,Piacenza,Emilia-Romagna,1913,1914,3827,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Caorso,Piacenza,Emilia-Romagna,1913,1914,3827,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Carpaneto Piacentino,Piacenza,Emilia-Romagna,3363,3334,6697,10.42,22.01,698,2024-11-17,12:00,0,-11.59
Regionali Speciali,Carpaneto Piacentino,Piacenza,Emilia-Romagna,3363,3334,6697,27.1,55.81,1815,2024-11-17,19:00,1,-28.71
Regionali Speciali,Carpaneto Piacentino,Piacenza,Emilia-Romagna,3363,3334,6697,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Carpaneto Piacentino,Piacenza,Emilia-Romagna,3363,3334,6697,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castell'Arquato,Piacenza,Emilia-Romagna,2088,2047,4135,10.98,24.85,454,2024-11-17,12:00,0,-13.87
Regionali Speciali,Castell'Arquato,Piacenza,Emilia-Romagna,2088,2047,4135,27.06,58.67,1119,2024-11-17,19:00,1,-31.61
Regionali Speciali,Castell'Arquato,Piacenza,Emilia-Romagna,2088,2047,4135,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castell'Arquato,Piacenza,Emilia-Romagna,2088,2047,4135,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castel San Giovanni,Piacenza,Emilia-Romagna,5006,4912,9918,10.5,20.13,1041,2024-11-17,12:00,0,-9.63
Regionali Speciali,Castel San Giovanni,Piacenza,Emilia-Romagna,5006,4912,9918,27.32,51.66,2710,2024-11-17,19:00,1,-24.34
Regionali Speciali,Castel San Giovanni,Piacenza,Emilia-Romagna,5006,4912,9918,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castel San Giovanni,Piacenza,Emilia-Romagna,5006,4912,9918,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castelvetro Piacentino,Piacenza,Emilia-Romagna,2249,2186,4435,10.73,21.21,476,2024-11-17,12:00,0,-10.48
Regionali Speciali,Castelvetro Piacentino,Piacenza,Emilia-Romagna,2249,2186,4435,26.49,52.83,1175,2024-11-17,19:00,1,-26.34
Regionali Speciali,Castelvetro Piacentino,Piacenza,Emilia-Romagna,2249,2186,4435,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castelvetro Piacentino,Piacenza,Emilia-Romagna,2249,2186,4435,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cerignale,Piacenza,Emilia-Romagna,88,103,191,6.28,15.79,12,2024-11-17,12:00,0,-9.51
Regionali Speciali,Cerignale,Piacenza,Emilia-Romagna,88,103,191,21.47,44.44,41,2024-11-17,19:00,1,-22.97
Regionali Speciali,Cerignale,Piacenza,Emilia-Romagna,88,103,191,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cerignale,Piacenza,Emilia-Romagna,88,103,191,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Coli,Piacenza,Emilia-Romagna,524,557,1081,8.23,19.38,89,2024-11-17,12:00,0,-11.15
Regionali Speciali,Coli,Piacenza,Emilia-Romagna,524,557,1081,22.85,42.58,247,2024-11-17,19:00,1,-19.73
Regionali Speciali,Coli,Piacenza,Emilia-Romagna,524,557,1081,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Coli,Piacenza,Emilia-Romagna,524,557,1081,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Corte Brugnatella,Piacenza,Emilia-Romagna,250,257,507,12.03,26.49,61,2024-11-17,12:00,0,-14.46
Regionali Speciali,Corte Brugnatella,Piacenza,Emilia-Romagna,250,257,507,29.39,56.4,149,2024-11-17,19:00,1,-27.01
Regionali Speciali,Corte Brugnatella,Piacenza,Emilia-Romagna,250,257,507,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Corte Brugnatella,Piacenza,Emilia-Romagna,250,257,507,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cortemaggiore,Piacenza,Emilia-Romagna,1739,1766,3505,12.35,24.41,433,2024-11-17,12:00,0,-12.06
Regionali Speciali,Cortemaggiore,Piacenza,Emilia-Romagna,1739,1766,3505,31.01,55.02,1087,2024-11-17,19:00,1,-24.01
Regionali Speciali,Cortemaggiore,Piacenza,Emilia-Romagna,1739,1766,3505,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cortemaggiore,Piacenza,Emilia-Romagna,1739,1766,3505,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Farini,Piacenza,Emilia-Romagna,760,791,1551,6.64,17.35,103,2024-11-17,12:00,0,-10.71
Regionali Speciali,Farini,Piacenza,Emilia-Romagna,760,791,1551,18.05,39.1,280,2024-11-17,19:00,1,-21.05
Regionali Speciali,Farini,Piacenza,Emilia-Romagna,760,791,1551,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Farini,Piacenza,Emilia-Romagna,760,791,1551,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ferriere,Piacenza,Emilia-Romagna,737,807,1544,10.69,16.41,165,2024-11-17,12:00,0,-5.72
Regionali Speciali,Ferriere,Piacenza,Emilia-Romagna,737,807,1544,22.34,36.11,345,2024-11-17,19:00,1,-13.77
Regionali Speciali,Ferriere,Piacenza,Emilia-Romagna,737,807,1544,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ferriere,Piacenza,Emilia-Romagna,737,807,1544,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Fiorenzuola D'Arda,Piacenza,Emilia-Romagna,5923,5618,11541,11.49,23.37,1326,2024-11-17,12:00,0,-11.88
Regionali Speciali,Fiorenzuola D'Arda,Piacenza,Emilia-Romagna,5923,5618,11541,28.39,55.87,3276,2024-11-17,19:00,1,-27.48
Regionali Speciali,Fiorenzuola D'Arda,Piacenza,Emilia-Romagna,5923,5618,11541,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Fiorenzuola D'Arda,Piacenza,Emilia-Romagna,5923,5618,11541,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gazzola,Piacenza,Emilia-Romagna,925,992,1917,11.68,23.31,224,2024-11-17,12:00,0,-11.63
Regionali Speciali,Gazzola,Piacenza,Emilia-Romagna,925,992,1917,29.42,58.45,564,2024-11-17,19:00,1,-29.03
Regionali Speciali,Gazzola,Piacenza,Emilia-Romagna,925,992,1917,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gazzola,Piacenza,Emilia-Romagna,925,992,1917,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gossolengo,Piacenza,Emilia-Romagna,2439,2321,4760,11.43,23.1,544,2024-11-17,12:00,0,-11.67
Regionali Speciali,Gossolengo,Piacenza,Emilia-Romagna,2439,2321,4760,30.02,60.0,1429,2024-11-17,19:00,1,-29.98
Regionali Speciali,Gossolengo,Piacenza,Emilia-Romagna,2439,2321,4760,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gossolengo,Piacenza,Emilia-Romagna,2439,2321,4760,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gragnano Trebbiense,Piacenza,Emilia-Romagna,1768,1726,3494,10.42,21.4,364,2024-11-17,12:00,0,-10.98
Regionali Speciali,Gragnano Trebbiense,Piacenza,Emilia-Romagna,1768,1726,3494,25.99,54.54,908,2024-11-17,19:00,1,-28.55
Regionali Speciali,Gragnano Trebbiense,Piacenza,Emilia-Romagna,1768,1726,3494,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gragnano Trebbiense,Piacenza,Emilia-Romagna,1768,1726,3494,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Gropparello,Piacenza,Emilia-Romagna,1084,1143,2227,9.38,20.9,209,2024-11-17,12:00,0,-11.52
Regionali Speciali,Gropparello,Piacenza,Emilia-Romagna,1084,1143,2227,25.1,48.15,559,2024-11-17,19:00,1,-23.05
Regionali Speciali,Gropparello,Piacenza,Emilia-Romagna,1084,1143,2227,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Gropparello,Piacenza,Emilia-Romagna,1084,1143,2227,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Lugagnano Val D'Arda,Piacenza,Emilia-Romagna,1858,1857,3715,9.45,23.78,351,2024-11-17,12:00,0,-14.33
Regionali Speciali,Lugagnano Val D'Arda,Piacenza,Emilia-Romagna,1858,1857,3715,25.6,54.42,951,2024-11-17,19:00,1,-28.82
Regionali Speciali,Lugagnano Val D'Arda,Piacenza,Emilia-Romagna,1858,1857,3715,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Lugagnano Val D'Arda,Piacenza,Emilia-Romagna,1858,1857,3715,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Monticelli D'Ongina,Piacenza,Emilia-Romagna,2218,2189,4407,12.53,23.06,552,2024-11-17,12:00,0,-10.53
Regionali Speciali,Monticelli D'Ongina,Piacenza,Emilia-Romagna,2218,2189,4407,29.82,52.01,1314,2024-11-17,19:00,1,-22.19
Regionali Speciali,Monticelli D'Ongina,Piacenza,Emilia-Romagna,2218,2189,4407,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Monticelli D'Ongina,Piacenza,Emilia-Romagna,2218,2189,4407,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Morfasso,Piacenza,Emilia-Romagna,824,924,1748,4.81,13.7,84,2024-11-17,12:00,0,-8.89
Regionali Speciali,Morfasso,Piacenza,Emilia-Romagna,824,924,1748,11.56,29.66,202,2024-11-17,19:00,1,-18.1
Regionali Speciali,Morfasso,Piacenza,Emilia-Romagna,824,924,1748,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Morfasso,Piacenza,Emilia-Romagna,824,924,1748,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ottone,Piacenza,Emilia-Romagna,311,374,685,2.77,15.55,19,2024-11-17,12:00,0,-12.78
Regionali Speciali,Ottone,Piacenza,Emilia-Romagna,311,374,685,8.91,31.54,61,2024-11-17,19:00,1,-22.63
Regionali Speciali,Ottone,Piacenza,Emilia-Romagna,311,374,685,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ottone,Piacenza,Emilia-Romagna,311,374,685,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Piacenza,Piacenza,Emilia-Romagna,40483,36934,77417,11.21,22.18,8682,2024-11-17,12:00,0,-10.97
Regionali Speciali,Piacenza,Piacenza,Emilia-Romagna,40483,36934,77417,28.64,54.32,22174,2024-11-17,19:00,1,-25.68
Regionali Speciali,Piacenza,Piacenza,Emilia-Romagna,40483,36934,77417,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Piacenza,Piacenza,Emilia-Romagna,40483,36934,77417,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Pianello Val Tidone,Piacenza,Emilia-Romagna,989,928,1917,9.18,21.54,176,2024-11-17,12:00,0,-12.36
Regionali Speciali,Pianello Val Tidone,Piacenza,Emilia-Romagna,989,928,1917,22.59,53.22,433,2024-11-17,19:00,1,-30.63
Regionali Speciali,Pianello Val Tidone,Piacenza,Emilia-Romagna,989,928,1917,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Pianello Val Tidone,Piacenza,Emilia-Romagna,989,928,1917,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Piozzano,Piacenza,Emilia-Romagna,239,277,516,12.02,22.5,62,2024-11-17,12:00,0,-10.48
Regionali Speciali,Piozzano,Piacenza,Emilia-Romagna,239,277,516,27.52,62.25,142,2024-11-17,19:00,1,-34.73
Regionali Speciali,Piozzano,Piacenza,Emilia-Romagna,239,277,516,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Piozzano,Piacenza,Emilia-Romagna,239,277,516,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Podenzano,Piacenza,Emilia-Romagna,3816,3653,7469,11.33,24.1,846,2024-11-17,12:00,0,-12.77
Regionali Speciali,Podenzano,Piacenza,Emilia-Romagna,3816,3653,7469,28.36,57.54,2118,2024-11-17,19:00,1,-29.18
Regionali Speciali,Podenzano,Piacenza,Emilia-Romagna,3816,3653,7469,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Podenzano,Piacenza,Emilia-Romagna,3816,3653,7469,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ponte Dell'Olio,Piacenza,Emilia-Romagna,2069,2000,4069,11.7,22.96,476,2024-11-17,12:00,0,-11.26
Regionali Speciali,Ponte Dell'Olio,Piacenza,Emilia-Romagna,2069,2000,4069,28.51,57.45,1160,2024-11-17,19:00,1,-28.94
Regionali Speciali,Ponte Dell'Olio,Piacenza,Emilia-Romagna,2069,2000,4069,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ponte Dell'Olio,Piacenza,Emilia-Romagna,2069,2000,4069,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Pontenure,Piacenza,Emilia-Romagna,2528,2403,4931,11.13,26.16,549,2024-11-17,12:00,0,-15.03
Regionali Speciali,Pontenure,Piacenza,Emilia-Romagna,2528,2403,4931,28.17,59.89,1389,2024-11-17,19:00,1,-31.72
Regionali Speciali,Pontenure,Piacenza,Emilia-Romagna,2528,2403,4931,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Pontenure,Piacenza,Emilia-Romagna,2528,2403,4931,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rivergaro,Piacenza,Emilia-Romagna,3052,2984,6036,10.92,24.08,659,2024-11-17,12:00,0,-13.16
Regionali Speciali,Rivergaro,Piacenza,Emilia-Romagna,3052,2984,6036,27.0,58.77,1630,2024-11-17,19:00,1,-31.77
Regionali Speciali,Rivergaro,Piacenza,Emilia-Romagna,3052,2984,6036,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rivergaro,Piacenza,Emilia-Romagna,3052,2984,6036,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Rottofreno,Piacenza,Emilia-Romagna,4843,4688,9531,9.95,21.89,948,2024-11-17,12:00,0,-11.94
Regionali Speciali,Rottofreno,Piacenza,Emilia-Romagna,4843,4688,9531,27.15,55.44,2588,2024-11-17,19:00,1,-28.29
Regionali Speciali,Rottofreno,Piacenza,Emilia-Romagna,4843,4688,9531,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Rottofreno,Piacenza,Emilia-Romagna,4843,4688,9531,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Giorgio Piacentino,Piacenza,Emilia-Romagna,2380,2266,4646,12.57,23.6,584,2024-11-17,12:00,0,-11.03
Regionali Speciali,San Giorgio Piacentino,Piacenza,Emilia-Romagna,2380,2266,4646,29.53,57.36,1372,2024-11-17,19:00,1,-27.83
Regionali Speciali,San Giorgio Piacentino,Piacenza,Emilia-Romagna,2380,2266,4646,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Giorgio Piacentino,Piacenza,Emilia-Romagna,2380,2266,4646,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,San Pietro In Cerro,Piacenza,Emilia-Romagna,342,337,679,11.19,22.92,76,2024-11-17,12:00,0,-11.73
Regionali Speciali,San Pietro In Cerro,Piacenza,Emilia-Romagna,342,337,679,25.92,53.01,176,2024-11-17,19:00,1,-27.09
Regionali Speciali,San Pietro In Cerro,Piacenza,Emilia-Romagna,342,337,679,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,San Pietro In Cerro,Piacenza,Emilia-Romagna,342,337,679,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Sarmato,Piacenza,Emilia-Romagna,1170,1156,2326,8.38,20.51,195,2024-11-17,12:00,0,-12.13
Regionali Speciali,Sarmato,Piacenza,Emilia-Romagna,1170,1156,2326,23.43,51.09,545,2024-11-17,19:00,1,-27.66
Regionali Speciali,Sarmato,Piacenza,Emilia-Romagna,1170,1156,2326,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Sarmato,Piacenza,Emilia-Romagna,1170,1156,2326,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Travo,Piacenza,Emilia-Romagna,1004,1063,2067,16.59,27.68,343,2024-11-17,12:00,0,-11.09
Regionali Speciali,Travo,Piacenza,Emilia-Romagna,1004,1063,2067,34.06,58.1,704,2024-11-17,19:00,1,-24.04
Regionali Speciali,Travo,Piacenza,Emilia-Romagna,1004,1063,2067,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Travo,Piacenza,Emilia-Romagna,1004,1063,2067,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Vernasca,Piacenza,Emilia-Romagna,1144,1204,2348,7.54,21.91,177,2024-11-17,12:00,0,-14.37
Regionali Speciali,Vernasca,Piacenza,Emilia-Romagna,1144,1204,2348,18.53,45.66,435,2024-11-17,19:00,1,-27.13
Regionali Speciali,Vernasca,Piacenza,Emilia-Romagna,1144,1204,2348,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Vernasca,Piacenza,Emilia-Romagna,1144,1204,2348,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Vigolzone,Piacenza,Emilia-Romagna,1785,1757,3542,10.05,22.37,356,2024-11-17,12:00,0,-12.32
Regionali Speciali,Vigolzone,Piacenza,Emilia-Romagna,1785,1757,3542,26.65,55.78,944,2024-11-17,19:00,1,-29.13
Regionali Speciali,Vigolzone,Piacenza,Emilia-Romagna,1785,1757,3542,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Vigolzone,Piacenza,Emilia-Romagna,1785,1757,3542,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Villanova Sull'Arda,Piacenza,Emilia-Romagna,754,783,1537,10.08,19.63,155,2024-11-17,12:00,0,-9.55
Regionali Speciali,Villanova Sull'Arda,Piacenza,Emilia-Romagna,754,783,1537,25.7,56.43,395,2024-11-17,19:00,1,-30.73
Regionali Speciali,Villanova Sull'Arda,Piacenza,Emilia-Romagna,754,783,1537,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Villanova Sull'Arda,Piacenza,Emilia-Romagna,754,783,1537,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Zerba,Piacenza,Emilia-Romagna,50,67,117,6.84,17.95,8,2024-11-17,12:00,0,-11.11
Regionali Speciali,Zerba,Piacenza,Emilia-Romagna,50,67,117,13.68,29.91,16,2024-11-17,19:00,1,-16.23
Regionali Speciali,Zerba,Piacenza,Emilia-Romagna,50,67,117,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Zerba,Piacenza,Emilia-Romagna,50,67,117,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Ziano Piacentino,Piacenza,Emilia-Romagna,1159,1203,2362,8.76,20.1,207,2024-11-17,12:00,0,-11.34
Regionali Speciali,Ziano Piacentino,Piacenza,Emilia-Romagna,1159,1203,2362,23.79,50.8,562,2024-11-17,19:00,1,-27.01
Regionali Speciali,Ziano Piacentino,Piacenza,Emilia-Romagna,1159,1203,2362,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Ziano Piacentino,Piacenza,Emilia-Romagna,1159,1203,2362,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Alfonsine,Ravenna,Emilia-Romagna,4651,4461,9112,14.71,28.27,1340,2024-11-17,12:00,0,-13.56
Regionali Speciali,Alfonsine,Ravenna,Emilia-Romagna,4651,4461,9112,34.67,64.58,3159,2024-11-17,19:00,1,-29.91
Regionali Speciali,Alfonsine,Ravenna,Emilia-Romagna,4651,4461,9112,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Alfonsine,Ravenna,Emilia-Romagna,4651,4461,9112,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bagnacavallo,Ravenna,Emilia-Romagna,6659,6364,13023,14.37,26.86,1872,2024-11-17,12:00,0,-12.49
Regionali Speciali,Bagnacavallo,Ravenna,Emilia-Romagna,6659,6364,13023,37.86,63.94,4931,2024-11-17,19:00,1,-26.08
Regionali Speciali,Bagnacavallo,Ravenna,Emilia-Romagna,6659,6364,13023,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bagnacavallo,Ravenna,Emilia-Romagna,6659,6364,13023,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Bagnara Di Romagna,Ravenna,Emilia-Romagna,899,906,1805,14.46,29.52,261,2024-11-17,12:00,0,-15.06
Regionali Speciali,Bagnara Di Romagna,Ravenna,Emilia-Romagna,899,906,1805,37.12,64.76,670,2024-11-17,19:00,1,-27.64
Regionali Speciali,Bagnara Di Romagna,Ravenna,Emilia-Romagna,899,906,1805,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Bagnara Di Romagna,Ravenna,Emilia-Romagna,899,906,1805,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Brisighella,Ravenna,Emilia-Romagna,2990,3027,6017,11.85,25.8,713,2024-11-17,12:00,0,-13.95
Regionali Speciali,Brisighella,Ravenna,Emilia-Romagna,2990,3027,6017,31.16,60.32,1875,2024-11-17,19:00,1,-29.16
Regionali Speciali,Brisighella,Ravenna,Emilia-Romagna,2990,3027,6017,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Brisighella,Ravenna,Emilia-Romagna,2990,3027,6017,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Casola Valsenio,Ravenna,Emilia-Romagna,998,1039,2037,10.65,24.22,217,2024-11-17,12:00,0,-13.57
Regionali Speciali,Casola Valsenio,Ravenna,Emilia-Romagna,998,1039,2037,31.91,61.17,650,2024-11-17,19:00,1,-29.26
Regionali Speciali,Casola Valsenio,Ravenna,Emilia-Romagna,998,1039,2037,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Casola Valsenio,Ravenna,Emilia-Romagna,998,1039,2037,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Castel Bolognese,Ravenna,Emilia-Romagna,3679,3562,7241,13.46,25.74,975,2024-11-17,12:00,0,-12.28
Regionali Speciali,Castel Bolognese,Ravenna,Emilia-Romagna,3679,3562,7241,34.13,62.54,2471,2024-11-17,19:00,1,-28.41
Regionali Speciali,Castel Bolognese,Ravenna,Emilia-Romagna,3679,3562,7241,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Castel Bolognese,Ravenna,Emilia-Romagna,3679,3562,7241,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cervia,Ravenna,Emilia-Romagna,12340,11431,23771,12.64,24.16,3004,2024-11-17,12:00,0,-11.52
Regionali Speciali,Cervia,Ravenna,Emilia-Romagna,12340,11431,23771,32.24,59.77,7663,2024-11-17,19:00,1,-27.53
Regionali Speciali,Cervia,Ravenna,Emilia-Romagna,12340,11431,23771,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cervia,Ravenna,Emilia-Romagna,12340,11431,23771,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Conselice,Ravenna,Emilia-Romagna,3777,3608,7385,12.16,26.07,898,2024-11-17,12:00,0,-13.91
Regionali Speciali,Conselice,Ravenna,Emilia-Romagna,3777,3608,7385,30.03,58.89,2218,2024-11-17,19:00,1,-28.86
Regionali Speciali,Conselice,Ravenna,Emilia-Romagna,3777,3608,7385,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Conselice,Ravenna,Emilia-Romagna,3777,3608,7385,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Cotignola,Ravenna,Emilia-Romagna,3072,2973,6045,13.12,28.01,793,2024-11-17,12:00,0,-14.89
Regionali Speciali,Cotignola,Ravenna,Emilia-Romagna,3072,2973,6045,34.14,63.82,2064,2024-11-17,19:00,1,-29.68
Regionali Speciali,Cotignola,Ravenna,Emilia-Romagna,3072,2973,6045,0.0,0.0,0,2024-11-17,23:00,2,0.0
Regionali Speciali,Cotignola,Ravenna,Emilia-Romagna,3072,2973,6045,0.0,0.0,0,2024-11-18,15:00,3,0.0
Regionali Speciali,Faenza,Ravenna,Emilia-Romagna,23783,22561,46344,13.57,24.39,6289,2024-11-17,12:00,0,-10.82
Regionali Speciali,Faenza,Ravenna,Emilia-Romagna,23783,22561,46344,35.55,61.48,16475,2024-11-17,19:00,1,-25.93
