ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Imola,Bologna,Emilia-Romagna,28721,26974,55695,49.37,69.39,27499,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130320,-28.85
Regionali Speciali,Lizzano In Belvedere,Bologna,Emilia-Romagna,986,959,1945,11.77,20.92,229,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130330,-43.74
Regionali Speciali,Lizzano In Belvedere,Bologna,Emilia-Romagna,986,959,1945,32.29,58.42,628,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130330,-44.73
Regionali Speciali,Lizzano In Belvedere,Bologna,Emilia-Romagna,986,959,1945,38.46,67.82,748,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130330,-43.29
Regionali Speciali,Lizzano In Belvedere,Bologna,Emilia-Romagna,986,959,1945,49.25,67.82,958,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130330,-27.38
Regionali Speciali,Loiano,Bologna,Emilia-Romagna,1817,1895,3712,14.28,26.06,530,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130340,-45.2
Regionali Speciali,Loiano,Bologna,Emilia-Romagna,1817,1895,3712,31.82,60.04,1181,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130340,-47.0
Regionali Speciali,Loiano,Bologna,Emilia-Romagna,1817,1895,3712,35.8,66.66,1329,2024-11-17,23:00,2,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130340,-46.29
Regionali Speciali,Loiano,Bologna,Emilia-Romagna,1817,1895,3712,47.17,66.66,1751,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130340,-29.24
Regionali Speciali,Malalbergo,Bologna,Emilia-Romagna,3640,3481,7121,11.99,25.58,854,2024-11-17,12:00,0,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130350,-53.13
Regionali Speciali,Malalbergo,Bologna,Emilia-Romagna,3640,3481,7121,30.19,60.55,2150,2024-11-17,19:00,1,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080130350,-50.14
