ele_info,comune,provincia,regione,ele_f,ele_m,ele_t,perc,perc_r,vot_t,data,ora,update_number,url,perc_diff
Regionali Speciali,Bertinoro,Forli'-Cesena,Emilia-Romagna,4554,4389,8943,44.39,67.54,3970,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320020,-34.28
Regionali Speciali,Borghi,Forli'-Cesena,Emilia-Romagna,1186,1235,2421,34.32,59.92,831,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320030,-42.72
Regionali Speciali,Castrocaro Terme E Terra Del Sole,Forli'-Cesena,Emilia-Romagna,2667,2567,5234,43.48,66.06,2276,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320040,-34.18
Regionali Speciali,Cesena,Forli'-Cesena,Emilia-Romagna,41171,38677,79848,47.26,68.82,37739,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320060,-31.33
Regionali Speciali,Cesenatico,Forli'-Cesena,Emilia-Romagna,11115,10598,21713,44.38,66.35,9637,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320070,-33.11
Regionali Speciali,Civitella Di Romagna,Forli'-Cesena,Emilia-Romagna,1431,1409,2840,48.31,70.66,1372,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320080,-31.63
Regionali Speciali,Dovadola,Forli'-Cesena,Emilia-Romagna,671,647,1318,35.05,60.48,462,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320100,-42.05
Regionali Speciali,Forlì,Forli'-Cesena,Emilia-Romagna,47320,43876,91196,46.99,67.49,42850,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320110,-30.37
Regionali Speciali,Forlimpopoli,Forli'-Cesena,Emilia-Romagna,5394,5245,10639,45.24,67.98,4813,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320120,-33.45
Regionali Speciali,Galeata,Forli'-Cesena,Emilia-Romagna,909,895,1804,48.0,67.97,866,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320130,-29.38
Regionali Speciali,Gambettola,Forli'-Cesena,Emilia-Romagna,4226,4038,8264,43.32,67.55,3580,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320140,-35.87
Regionali Speciali,Gatteo,Forli'-Cesena,Emilia-Romagna,3827,3741,7568,38.68,64.55,2927,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320150,-40.08
Regionali Speciali,Longiano,Forli'-Cesena,Emilia-Romagna,2995,2924,5919,43.1,69.25,2551,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320170,-37.76
Regionali Speciali,Meldola,Forli'-Cesena,Emilia-Romagna,4090,3956,8046,40.14,63.47,3230,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320180,-36.76
Regionali Speciali,Mercato Saraceno,Forli'-Cesena,Emilia-Romagna,2825,2859,5684,42.52,67.21,2417,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320190,-36.74
Regionali Speciali,Modigliana,Forli'-Cesena,Emilia-Romagna,1859,1816,3675,44.24,67.83,1626,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320210,-34.78
Regionali Speciali,Montiano,Forli'-Cesena,Emilia-Romagna,730,730,1460,48.22,72.11,704,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320270,-33.13
Regionali Speciali,Portico E San Benedetto,Forli'-Cesena,Emilia-Romagna,283,306,589,46.35,66.23,273,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320300,-30.02
Regionali Speciali,Predappio,Forli'-Cesena,Emilia-Romagna,2463,2483,4946,44.9,66.82,2221,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320310,-32.8
Regionali Speciali,Premilcuore,Forli'-Cesena,Emilia-Romagna,290,308,598,51.0,69.15,305,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320320,-26.25
Regionali Speciali,Rocca San Casciano,Forli'-Cesena,Emilia-Romagna,833,820,1653,51.06,64.86,844,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320350,-21.28
Regionali Speciali,Roncofreddo,Forli'-Cesena,Emilia-Romagna,1356,1397,2753,49.04,71.01,1350,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320360,-30.94
Regionali Speciali,San Mauro Pascoli,Forli'-Cesena,Emilia-Romagna,4897,4684,9581,39.38,66.9,3773,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320400,-41.14
Regionali Speciali,Santa Sofia,Forli'-Cesena,Emilia-Romagna,1654,1554,3208,61.19,74.76,1963,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320420,-18.15
Regionali Speciali,Sarsina,Forli'-Cesena,Emilia-Romagna,1430,1449,2879,47.66,67.55,1372,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320430,-29.44
Regionali Speciali,Savignano Sul Rubicone,Forli'-Cesena,Emilia-Romagna,6968,6746,13714,40.7,65.85,5581,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320440,-38.19
Regionali Speciali,Sogliano Al Rubicone,Forli'-Cesena,Emilia-Romagna,1332,1332,2664,42.76,65.58,1139,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320450,-34.8
Regionali Speciali,Tredozio,Forli'-Cesena,Emilia-Romagna,489,525,1014,40.24,65.91,408,2024-11-18,15:00,3,https://elezioni.interno.gov.it/risultati/20241117/regionali/votanti/italia/080320480,-38.95
